tweet_text,emotion_in_tweet_is_directed_at,is_there_an_emotion_directed_at_a_brand_or_product
Austin folks: Any stores that carry Apple accessories (keyboard/mouse) near Alamo Lake Creek? Mine didn't make the trip #sxsw,,No emotion toward brand or product
calling all android &amp; iphone app devs you need to follow @mention NOW &amp; find him at #sxsw screenburn for cool swag,,No emotion toward brand or product
"I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",,No emotion toward brand or product
Google Will Connect the Digital &amp; Physical Worlds Through Mobile -{link} #sxsw,,No emotion toward brand or product
Google Will Connect the Digital &amp; Physical Worlds Through Mobile {link} #sxsw #mobile #mcommerce,,No emotion toward brand or product
Google will launch a new Social Network called #CIRCLES {link} Focused on increased privacy &amp; relevance....announced at #SXSW,,No emotion toward brand or product
Google will launch major new social network called Circles. #SXSW,,No emotion toward brand or product
Google soll noch heute Social Network #Google #Circles starten. {link} #SXSW (via @mention @mention,,No emotion toward brand or product
"Google will preview major new social service, Circles, at #sxsw today, says @mention {link}  (ht @mention",,No emotion toward brand or product
Hearing all sorts of conflicting reports about Google launching Circles/GoogleMe/+1 at #SXSW. Any real word in Austin? {link},,No emotion toward brand or product
"Morning all, so will we be hearing about Google Circles Today? {link} #sxsw",,No emotion toward brand or product
App is called 'your hands' #sxsw RT @mention Need an app to turn my iPhone into a wifi mouse for my iPad. Exist?,,No emotion toward brand or product
"Hello, Holler Gram! Get to know @mention new iPad app {link} #hollergram #sxsw",,No emotion toward brand or product
{link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,,No emotion toward brand or product
Barton Hollow is a free song download &amp; featured album on @mention @mention 2011 Featured Mix! {link} #iTunes #sxsw,,No emotion toward brand or product
"Tim O'Reilly his Web 2.0 definition - companies that survived built value from consumer-generated data. eBay, Amazon, Google. #sxsw",,No emotion toward brand or product
"Data overload? EVERY month: 45bil pieces of #Facebook content, 3bil tweets &amp; 11bil #Google searches. #SXSW",,No emotion toward brand or product
"Woman in lobby: &quot;there's a website called, like, stupid iPhone speller, and it's ppl taking pics of funny autocorrected words.&quot; #sxsw",,No emotion toward brand or product
Rumoured location of apple pop up store iun austin texas #sxsw...cheers {link},Apple,No emotion toward brand or product
Guy Gets Logo Tattoo For iPad {link} at #sxsw #austin,,No emotion toward brand or product
Awesome. Lost colleague. Left iphone in car. #fail #sxsw,,No emotion toward brand or product
@mention lost its way by caring too much about its business.  - tim o'reilly #SXSW,,No emotion toward brand or product
#SxSW #HELP Request: Where's the downtown Austin Apple Store? I've walked past it but now can't find it &amp; doesn't show in a map search. #Thx,,No emotion toward brand or product
Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},,No emotion toward brand or product
Apple built a pop up store in 3 days for #SXSW. Open 24/7 only selling iPad 2's,,No emotion toward brand or product
Apple built an experience ecosystem with the iPod. The MP3 player is just an app.  #critthink #sxsw,,No emotion toward brand or product
"RT #LOVE&lt;=&gt; Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW? Please let me know.: Hey...",,No emotion toward brand or product
4 Most Valuable Apple iPad Apps; Top Critical Tasks Managed | uber.la &lt; all ipad all day #sxsw {link},,No emotion toward brand or product
It was only a matter of time -Googleto launch a social network May called Google Circles? {link} via @mention #sxsw,,No emotion toward brand or product
"DELICIOUSLY IRONIC GOOGLE PRIVACY PARTY MADE WHOLE BY &quot;BANKING CARTEL, MILITARY-SCIENTIFIC DICTATORSHIP TAKEOVER&quot; CAB RANT! #SXSW",,No emotion toward brand or product
Desperately need a charging station! Any spots out there for a dying iPhone? #SXSW,,No emotion toward brand or product
"Do I really need to get vaccines before #sxsw? iPhone-onset prostate cancer, chortler's cough, mustachepox. Are these real things?",,No emotion toward brand or product
"Tim OReilly: Saying that the value what made Web 2.0 is large databases of user contribution. Google, Craigs List, Amazon...#sxsw.",,No emotion toward brand or product
#sxsw #crm #scrm Join me @mention SXSW next Sunday 3/13 at noon at Hilton Austin 4 coffee &amp; chat. Old ACT! users &amp; now can show VIPorbit 4 iPhone,,No emotion toward brand or product
Funny poem at 'your mom has a ipad' session. #SXSW,,No emotion toward brand or product
Scepticism expressed about iPad newspapers at #SXSW {link},,No emotion toward brand or product
Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,,No emotion toward brand or product
My kingdom for a way to filter Tweets that include the words &quot;I just unlocked&quot; on the Twitter iPhone app during #sxsw.,,No emotion toward brand or product
Atomic Tom rocked at the CNN Grill Party. They're from Brooklyn. Google them. Also: the food and drinks are fantastic. #sxsw #sxswi,,No emotion toward brand or product
video from the popup Apple store: {link} #sxsw #sxswi,,No emotion toward brand or product
"Video: Tim Wu explains to me #netneutrality, information empires and himself: {link} thanks @mention @mention #sxsw",,No emotion toward brand or product
Photo: I made it to Austin. I made it to #SXSW. I made it into some party hosted by Google and the ACLU or... {link},,No emotion toward brand or product
"@mention Making new fans and friends, I hope? RT @mention Hanging at six lounge rooftop for google/blogger party - gr8 dj #sxsw",,No emotion toward brand or product
At Gingerman. There's a gent in a kilt playing with an iPad. #NNNNEEERRRRDDDDSSS #sxsw,,No emotion toward brand or product
"First of many at #sxsw. &quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw&quot;",,No emotion toward brand or product
"Google's Marissa Mayer demo'ing &quot;contextual discovery&quot; - using where you are, your history, time of search to refine results. #sxsw",,No emotion toward brand or product
Google's Marissa Mayer extolling coolness of Google Mobile Maps v 5.2 &quot;Mobile surpassed desktop usage 4 1st time this year.&quot; #sxsw #sxswi,,No emotion toward brand or product
Google's Marissa Mayer is presenting about location. The nerds (read: me) swoon. #SXSW,,No emotion toward brand or product
"Google's Marissa Mayer on mobile, contextual discovery and &quot;the power of here.&quot; #sxsw {link}",,No emotion toward brand or product
"Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW",,No emotion toward brand or product
"Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi {link}",,No emotion toward brand or product
Google's Marissa Mayer rechristening augmented reality as &quot;contextual discovery.&quot; Definitely less Phillip K Dickish. #SXSW ^@mention,,No emotion toward brand or product
Google's Marissa Mayer Says Location Is Everything   {link} via @mention #SXSW,,No emotion toward brand or product
Google's Marissa Mayer: &quot;The mobile phone is a cursor that connects the physical and digital worlds.&quot; #sxsw {link},,No emotion toward brand or product
Google's Marissa Meyers: &quot;Some of our products should just be features.&quot; Me: Agree #SXSW,,No emotion toward brand or product
"Great summary from #SXSW Marissa Mayer talks of Layar, Hotpot, Maps and more {link}",,No emotion toward brand or product
Google's Matt Cuts drops a convoluted analogy about &quot;America's Funniest Home Videos&quot; to explain high-volumes Web-page automation. #sxsw,,No emotion toward brand or product
"@mention Mayer's great theme during Q &amp; A: Simplicity, something all businesses should always keep in mind when developing. #sxsw",,No emotion toward brand or product
Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.  #sxsw  #nfusion,,No emotion toward brand or product
The Go Game Launches Do-It-Yourself iPhone Scavenger Hunts {link} (via @mention @mention #LI #FB #SXSW,,No emotion toward brand or product
Almost time to enter to win an iPad 2 at the #EMC booth in the #SXSW exhibit hall! @mention @mention,,No emotion toward brand or product
Hey pick me up one too will ya? RT @mention Omg.. Still in line for the new iPad n dieing of hunger! #sxsw who else is in line?,,No emotion toward brand or product
Bah! I somehow lost my little @mention iPad wipe- between sessions at #sxsw.,,No emotion toward brand or product
Stop by @mention 's booth #206 at #SXSW to win an iPad2 ! {link},,No emotion toward brand or product
"Next up @mention #sxswi: Your Mom Had An #iPad, Designing For Boomers #SXSW #sxswi",,No emotion toward brand or product
iPad DJ @mention about to rock #estyaustin #SXSW (@mention Venue 222 w/ 36 others) [pic]: {link},,No emotion toward brand or product
Cool RT @mention Apple set to open popup shop in core of #SXSW action {link},,No emotion toward brand or product
heh. RT @mention Apple opening temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},,No emotion toward brand or product
LUV! RT @mention Best thing I heard this wknd at #SXSW &quot;I gave my iPad 2 money to #Japan relief Don't need iPad 2&quot; (@mention @mention,,No emotion toward brand or product
Talk by @mention beginning now. First met her in summer of '99 when she started at @mention Always enjoy seeing her speak. #sxsw,,No emotion toward brand or product
If only @mention brought up the Google Whitelists again at #sxsw #qagb {link},,No emotion toward brand or product
"Awesome @mention By my rough calculation, the beard to iPad ratio at SxSW is 1:1. #sxsw",,No emotion toward brand or product
True RT @mention From tablet/phone/laptop evidence at #SxSW they might as well call this country the United States of Apple. #sxswsa,,No emotion toward brand or product
RT &gt; @mention Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipad #internet,,No emotion toward brand or product
YES. RT @mention Haha the @mention drinking game: Drink every time Seth says Game Layer OR Google Ventures #sxsw cc @mention,,No emotion toward brand or product
"Yup. RT @mention I woke up before my iPhone finished recharging. That means I got enough sleep last night, right? #sxsw",,No emotion toward brand or product
"Hehe RTÛÏ@mention March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^Û #mobile",,No emotion toward brand or product
RT &gt; @mention msc_page: Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipadÛ_ {link},,No emotion toward brand or product
iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw,,No emotion toward brand or product
iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw /via @mentionm,,No emotion toward brand or product
WOW! RT @mention Pop-up Apple Store seems to be out of pop-up iPad2s. #SXSW,Apple,No emotion toward brand or product
"Hmmm RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
"joining @mention soon: 12:30pm, Hilton 615AB, at #sxsw: RT @mention Who is going to the Android Developers Meetup?",,No emotion toward brand or product
"Good Q ÛÏ@mention To those that purchased iPad 2 at #SXSW, I see more ppl buying white one. Why? Nice frame for presentations? Reading?Û",,No emotion toward brand or product
"Hearing @mention travels across US through social connections, people wandering around with iPad 2s and t-shirts with QR codes. #sxsw",,No emotion toward brand or product
Hmm. RT @mention We interrupt your regularly scheduled  #sxsw geek programming with big news {link} #google #circles,,No emotion toward brand or product
The line might have started off a bit slow but by 4:45PM it easily wrapped around ...  #ipad #sxsw #gadgets {link},,No emotion toward brand or product
Watching Mike Tyson demo his new iPhone app. #sxsw,,No emotion toward brand or product
"With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",,No emotion toward brand or product
Ready to mingle with my fellow #sxsurrogates #sxsw #gsdm @mention GSD&amp;M + Google Present: THE INDUSTRY PARTY {link},,No emotion toward brand or product
Spent 45 mins @mention the Foursquare lot charging the iPhone. Got it from 29% back up to 75% before getting in line for the Digg party. #SXSW,,No emotion toward brand or product
"@mention mission round table #sxsw #sxbrits with twitter, google, dell, microsoft and icm",,No emotion toward brand or product
I just commented: Where is the bus here at #SXSW? in the John Lennon Educational Tour Bus iPhone App {link},,No emotion toward brand or product
seeing demo of Google Maps for Mobile 5 vector graphics #SXSW,,No emotion toward brand or product
"Google's Mobile Future, and the Elusive 'Power of Here&quot; #SXSW Interactive @mention",,No emotion toward brand or product
My #sxsw moment - walking while looking down at iPhone and nearly ran into @mention and @mention at the ACC.,,No emotion toward brand or product
New from Moose Tracker - Google discusses the importance of location with mobile. {link} #SXSW,,No emotion toward brand or product
The only more fitting than @mention having his birthday during #SXSW is if Apple released a new product today too. Happy Birthday!,,No emotion toward brand or product
Indeed - more info @mention + #AppleATXdt RT @mention Witness the Spectacle of the Apple Popup Store [#SXSW] {link},,No emotion toward brand or product
Hmmmm... more oppty to get an iPad 2 while at #SXSW? {link}  - stop tempting me!!!  :),,No emotion toward brand or product
Google rumored to launch new Social service called Circles. You would think they would do that @mention #SXSW,,No emotion toward brand or product
1 of the most important things needed when designing for the iPad: gesturing -the ability to talk with your hands. That and listening #sxsw,,No emotion toward brand or product
I made a movie about the iPad 2 launch at #SXSW {link},,No emotion toward brand or product
"Google &amp; Bing- Website Ranking, with Danny Sullivan, Duane Forrester and Matt Cutts {link} #vizthink #sxsw #ogilvynotes",,No emotion toward brand or product
google &amp; facebook have an official death policies. But vast majority of digi companies don't #digitaldeath #sxsw,,No emotion toward brand or product
"An iPad, mp3 recorder, flipcam, iPod, laptop ... yup, I'm going to #SXSW with team #MSUSXSW {link}",,No emotion toward brand or product
"#bavcID Impact Dashboard code will be available at &quot;Google Code, Github, or other popular sites&quot; #sxsw",,No emotion toward brand or product
Forget samplers. Download the unofficial #SXSW torrent: {link},,No emotion toward brand or product
"Charity implications? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
{link} Samsung Galaxy S II Appears At FCC And Team Android #SXSW Party {link} #android #followback,,No emotion toward brand or product
65&quot; multi-touch Google maps at the #hotpot event at #sxsw. {link},,No emotion toward brand or product
@mention multiple ipad 2's?? while at #sxsw? you crazy!,,No emotion toward brand or product
&quot;Community is a place where the web is your friend and the app is not.&quot; {link} #sxsw #grauniad,,No emotion toward brand or product
Just had my 1st 27&quot; LCD cinema display FaceTime to IPad 2 FaceTime with @mention ... #sxsw bar in my living room lol!,,No emotion toward brand or product
Just saw my first iPad 2 user tooÛÓcan tell because he has the white one. #sxsw #apple #iminfanboycentral,,No emotion toward brand or product
Just put my first sticker on my mac after signing up for the @mention iPhone beta at  #sxsw  {link},,No emotion toward brand or product
Bringing my iPad in for surgery. Your prayers will be repaid in #SXSW Tweets. (@mention Apple Store w/ 4 others) {link},,No emotion toward brand or product
Charging my iPhone and iPad. Also water and gummy bears!!! #sxsw #hhonorsrecharge (@mention Hilton Charging Station) {link},,No emotion toward brand or product
"bringing my macbook, ipad, and iphone to #sxsw doesn't seem really practical",,No emotion toward brand or product
I was on my way here for the android party but hewlitt packard has a badass thing goiing with free food and booze and music. I love #sxsw,,No emotion toward brand or product
". @mention @mention yes, and you know I was Using a little &quot;Jazz Hands&quot; while I said that! #pushio #iPad #winning #sxsw #sxswi",,No emotion toward brand or product
"So between @mention @mention google places, and @mention which one do I check in to? I need a check-in aggregator! #SXSW #sxswedu",,No emotion toward brand or product
Innovation &amp; creativity keeps @mention moving. 90+ jobs available via #SXSW Hiring Hub: {link} #SXSWMonster,,No emotion toward brand or product
"Up next in 5: GoogleTV to iPad Apps: The Connected TV Experience
{link} #SXSW #ConnectedTV",,No emotion toward brand or product
At Houston airport to #sxsw and the number of peeps texting away is hysterical. more than one #iPhone user coveting electric outlet lol,,No emotion toward brand or product
Kid at San Antonio Apple Store just told me that iPad 2 stock was down throughout Texas cause they had all been shipped to #SXSW,,No emotion toward brand or product
There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram {link},,No emotion toward brand or product
Mike Tyson Appears at #SXSW to Promote iPhone/iPad Game {link} #seo #sem #games #miketyson #topnews,,No emotion toward brand or product
"iReport on Austin Apple store, via @mention highlight from co-founder Josh Williams: {link} #sxsw",,No emotion toward brand or product
"Arrived in Austin for #SXSW. Our hotel room is B.Y.O.A.P. (bring your own Apple products). My MBP, wife's iMac, iPad.",,No emotion toward brand or product
"RT@mention by parabolico_bh MARAVILHA, APROVEITEM!
{link} ã_ #edchat #musedchat #sxsw #sxswi #classical",,No emotion toward brand or product
Mike Tyson coming to a phone near you - {link} #iPhone #SXSW #VideoGames #Tyson #art  #cartoon,,No emotion toward brand or product
"RT@mention Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",,No emotion toward brand or product
. @mention double fisting at the keynote #sxsw #apple {link},,No emotion toward brand or product
Despite an evening of back alley burlesque with @mention and @mention I made to a 930a panel on iPad design #sxsw #saatchiny,,No emotion toward brand or product
RT@mention First 19 Apps To Download For Your #iPad 2 {link} #SXSW #in via @mention @mention,,No emotion toward brand or product
"The lesson from Google One Pass: In this digital environment, users want to purchase across every platform with one tool. #sxsw #elonsxsw",,No emotion toward brand or product
"RT@mention Google will preview major new social service, Circles, at #sxsw today, says @mention {link} (ht @mention #tech",,No emotion toward brand or product
My post on Google/Bing Q/A with @mention @mention @mention on website ranking #SXSW #qagb {link},,No emotion toward brand or product
"&quot;When I want to buy a new Apple device I stand in the line behind you, cause Steve doesn't FedEx me every new product :)&quot; by Kawasaki #SXSW",,No emotion toward brand or product
I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th. #zaarlyiscoming #winning #sxsw {link},,No emotion toward brand or product
Mike Tyson is signing autographs to promote an iphone boxing game. Oh how the mighty have fallen #SXSWi #SXSW #:-(,,No emotion toward brand or product
12 billion miles a year driven with Google Navigation for mobile #SXSW,,No emotion toward brand or product
Definition of Meeping:  Google Messaging {link} #techi #sxsw,,No emotion toward brand or product
. @mention party has good college party feel #SXSW,,No emotion toward brand or product
30 million people go to Google every month to get doctor information. #vitalscom #sxsw,,No emotion toward brand or product
Mike Tyson punchout today....feels like 1985 just with iPhone and facial tattoo  #sxsw time machine @mention  {link},,No emotion toward brand or product
"Sitting on the floor at Hyatt next to an outlet, topping off my iPhone charge like some kind of tech junkie... #SXSW #SXSW11",,No emotion toward brand or product
Made it in time for the @mention podcast! Strange that my iPhone corrects @mention to &quot;nostalgic.&quot; #SXSW,,No emotion toward brand or product
"Never been to #sxsw, but this is the first year I don't want to go.  Jumped the shark rt @mention It's not a rumor: Apple is opening up a temp",,No emotion toward brand or product
| @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles | via @mention,,No emotion toward brand or product
"RT@mention What's going on at #sxsw today? Share photos, video with iReport: {link} or through CNN iPhone app!",,No emotion toward brand or product
Go here on your iphone to get txts of the 5 best #SXSW apps: {link},,No emotion toward brand or product
"Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.",,No emotion toward brand or product
"Correction: Our cab driver is well prepared for #sxsw - he's got a laptop, a Blackberry and iPhone by his dashboard. He got a regular cell 2",,No emotion toward brand or product
TLDs haven't been a factor in Google rankings. (I remember from #SMX that you shouldn't get wrapped up in .edu or .org domains.) #SXSW,,No emotion toward brand or product
Most weren't even born yet RT @mention Google's #SxSW party theme is &quot;Party like it's 1986&quot;(@mention Maggie Mae's) [pic]: {link},,No emotion toward brand or product
"if you don't have web pages, why should you appear on google? #qagb #sxsw",,No emotion toward brand or product
"Grouped{in} guy: &quot;Do you have an iPhone, iPad, or iPod touch?&quot; Me: &quot;All of those.&quot; (I had the decency to blush, at least.) #sxsw",,No emotion toward brand or product
Wait. FIONA APPLE is in town??? Somebody kidnap her and put her in a recording studio until she records a new album. #sxsw,,No emotion toward brand or product
Who's gonna get an iPad2 today or this weekend? #ipad2 I bet the lines at the Apple pop up store in Austin for #SXSW will be huge.,,No emotion toward brand or product
Now I wanna have their babies RT @mention platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,,No emotion toward brand or product
Who's gonna leave #SXSW tomorrow at 5pm to go purchase #iPad2? Map to Store: {link},,No emotion toward brand or product
"@mention Nah, I'm traveling to #sxsw but I called my Apple guy.",,No emotion toward brand or product
Google renames 'augmented reality' to 'contextual discovery' -  Why? #sxsw,,No emotion toward brand or product
"iPad2 launch at Apple pop-up store in Austin, Texas for #sxsw {link}",,No emotion toward brand or product
I also function as an iPad. ÛÏ@mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxswÛ,,No emotion toward brand or product
÷¼ GO BEYOND BORDERS! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,,No emotion toward brand or product
"3:45 am and I just put the word &quot;food&quot; into a google maps search off my phone.

so yeah #SXSW",,No emotion toward brand or product
Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},,No emotion toward brand or product
Swisher and McCue see clear flow from Netscape to Yahoo to Google in terms of learning from the mistakes of prior #sxflip #SXSW,,No emotion toward brand or product
So true-and rare! RT @mention Have yet to see someone with PC (Dell or otherwise) at SXSW - all Apple MacBook Pro or iPads...#sxsw,,No emotion toward brand or product
"Chillin and talkin UX design from the perspective of a used to be programmer at #superhappydevhouse, #google, #SXSW, #h4cker",,No emotion toward brand or product
"Line around the block at the #sxsw pop-up Apple store. @mention Apple Store, SXSW {link} #photo",,No emotion toward brand or product
#sxsw bound! Keep an eye out I may give away an @mention #iPhone case at ATX after we land!,,No emotion toward brand or product
"Gee, I wonder why so many of my Android apps are updating... #sxsw",,No emotion toward brand or product
#sxsw: #indieauthors: Sanders: &quot;One author talked about technology in their stories. Why isn't Facebook/iPhone showing up in stories?&quot;,,No emotion toward brand or product
Man panhandling for an iPad 2 at #SXSW!  What's the world coming to? &lt;Seriously!&gt; {link} by @mention on @mention @mention,,No emotion toward brand or product
Man panhandling for an iPad 2 at SXSW. WhatÛªs the world coming to? {link} #iPad2 #SXSW,,No emotion toward brand or product
Global #Android Activations Mapped and Animated {link} #smartphones #technology #wireless #mobile #tech #sxsw #sxswi #eidt,,No emotion toward brand or product
#sxsw q:Android webkit lags safari webkit @mention we want acceleration to be pervasive #browserwars,,No emotion toward brand or product
Dear friends secret Michael Cera/Barbarian Group show at 5 pm here: {link} @mention @mention @mention @mention #sxsw #sxswi,,No emotion toward brand or product
"Dear friends: would anyone lend me their iPad, Wed-Mon Mar 9-14 for #sxsw? Let me drop my data on it? (my back would thank you) #fb",,No emotion toward brand or product
Is the Tandy 100 the Great Grandfather of the iPad?  U tell me? {link} #SXSWi #SXSW,,No emotion toward brand or product
Hey #iPhone and #android #developers what is your favorite online development resource and why? #sxsw,,No emotion toward brand or product
What iPhone apps do I put on screen 1 for #SXSW ? Making my new UI now for the next 7 days!,,No emotion toward brand or product
Some iPhone art I accidentally made {link} #sxsw,,No emotion toward brand or product
Is everyone at #sxsw going to have the New iPad 2 ?,,No emotion toward brand or product
Free iPhone chargers at Austin Music Hall / Ignite Party #sxsw,,No emotion toward brand or product
Does anyone else at #sxsw know where #Google is showing off Circles today?,,No emotion toward brand or product
Does anyone else think that Google's Marissa Mayer looks like Laura Linney? :) @mention #SXSW,,No emotion toward brand or product
{link} line for the ipad 2 at temp apple store in austin texas #sxsw,,No emotion toward brand or product
Does anyone have a dongle for an Apple Air at SXSW?  Just found out I can use slides -  would be a huge help!  Crowdsourced Dongle? #SXSW,,No emotion toward brand or product
Does anyone have a picture of #apple 's pop up store at #sxsw Austin???  I wanna see!,,No emotion toward brand or product
iPad 2 line is easily 300 deep! #sxsw  {link},,No emotion toward brand or product
does anyone know if google did talk about #circles at #SXSW ?,,No emotion toward brand or product
Does anyone know if the #SXSW pop up Apple Store has any #iPad2 's left?,,No emotion toward brand or product
Does anyone know if the Apple popup store at #SXSW still has stock?,,No emotion toward brand or product
does anyone know of a way to watch @mention announcement @mention #sxsw?,,No emotion toward brand or product
Does anyone know the name of the tv experience sharing iphone app mentioned at &quot;the last broadcast&quot; panel? #sxsw thanks!,,No emotion toward brand or product
Best iphone mobile readable #SXSW interactive and film schedule site is...?,,No emotion toward brand or product
"Life Online Podcast w/ @mention @mention @mention on Android security, #SXSW, #DickBar, IE6, &amp; iPad 2 {link} #LolShow",,No emotion toward brand or product
iPad 2 line stretching around the block #sxsw,,No emotion toward brand or product
Turn iPhone to landscape on the @mention web app for details on the #SXSW cartridge contest!,,No emotion toward brand or product
Get in line! Things will probably get crazy at the temp #Apple store in a bit. {link} #sxsw,,No emotion toward brand or product
Your iPhone? ;-) RT @mention Can you find the one gadget NOT going in my bag for #SXSW?  {link},,No emotion toward brand or product
apple opened a temp store at 6 &amp; congress for #sxsw. Dope,,No emotion toward brand or product
People lined up around the block outside the temporary Apple Store set up downtown for #sxsw to buy iPads. #get_a_lyfe,,No emotion toward brand or product
@mention needs a driving buddy for 30 hours from #Albany to #SXSW -&gt; {link},,No emotion toward brand or product
"At the panel: &quot;Your mom has an ipad, designing for boomers&quot; #sxsw",,No emotion toward brand or product
"LinkedIn Nelson Medina HootSuite News: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android h... {link}",,No emotion toward brand or product
FREE #iTunes #SXSW ... link takes you to @mention #iTunes store  {link},,No emotion toward brand or product
iPad 2 Lines 1 and a half blocks at #sxsw popup store  {link},,No emotion toward brand or product
@mention New #UberSocial 4 #iPhone now in App Store includes UberGuide to #SXSW sponsored by #Mashable {link},,No emotion toward brand or product
@mention New iPad Apps For #SpeechTherapy And Communication Are Showcased At The #SXSW Conference {link} #iear #edchat #asd,,No emotion toward brand or product
@mention New iPad Apps For Speech Therapy And Communication Are Showcased @mention The #SXSW Conference {link} #sxswi #sxswh #edapps,,No emotion toward brand or product
@mention New iPad Apps For Speech Therapy And Communication Are Showcased At #SXSW Conference {link} #sxswi #hcsm #sxswh,,No emotion toward brand or product
@mention New iPad Apps For Speech Therapy And Communication Are Showcased At The #SXSW Conference {link} #apraxia #sxswi #sped,,No emotion toward brand or product
Google's new social network &quot;Circles&quot; being announced today?? #sxsw,,No emotion toward brand or product
#sxsw I knew this would happen when the iPad 2 launched. Actually really funny when IRL... {link},,No emotion toward brand or product
My fancy new Verizon 4g BB card keeps dropping.  AT&amp;T iPhone has been rock-steady at #SXSW.  #gofigure,,No emotion toward brand or product
Get Your New WordPress Blog Indexed In 24 Hours [checklist] {link} #SXSW,,No emotion toward brand or product
The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?,,No emotion toward brand or product
"Note for next year: skinny tie, skinny jeans, wayfarers &amp; an iPad. Must have accessories for #sxsw",,No emotion toward brand or product
"money, money, money ....#Apple heads to #SXSW, sets up temporary store in Austin {link} via @mention",,No emotion toward brand or product
"@mention NFC chips will be one of the big technology enablers of 2011. Nexus S already has it, and iPhone 5 probably will too. #sxsw",,No emotion toward brand or product
"Interesting --&gt;&gt; RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
"Backpacking #SXSW today, we'll see what kind of conversations my Google Cr-48 brings.",,No emotion toward brand or product
Downloading #SXSW: Featured Artists - {link} #iTunes,,No emotion toward brand or product
DownLoading #TheRocksReport and the new iPhone Software b4 we hit the road to #SxSW,,No emotion toward brand or product
Interesting debate on jcpenney tactics on site showing for irrelevant keywords on google/bing &amp; punishment #sxsw #ranking #searchengineland,,No emotion toward brand or product
Interesting Google Mobile Stats at #SXSW - 40% of all Google Maps users (150 million) come from #mobile {link},,No emotion toward brand or product
Z16: Saving Grace {link} [codes valid: 4:00-7:59:59p 03/12/11] #infektd #sxsw #zlf,,No emotion toward brand or product
Like seeing how @mention is applying technology to Art Project. #sxsw,,No emotion toward brand or product
Downloading innovative immersive history lesson &quot;Operation Ajax&quot; at #SXSW - take a look @mention (if got ipad),,No emotion toward brand or product
Child using ipad for first time. {link} #UXDes #SXSW,,No emotion toward brand or product
Interesting news ÛÏ@mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesÛ,,No emotion toward brand or product
Interesting post re #seo RT @mention How to improve website rankings: Advice from Google &amp; Bing at #SXSW {link} ^SE,,No emotion toward brand or product
"Interesting RT @mention @mention to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product
Fascinating talk on health data - from gov't to private. On the verge of something good. (see patientslikeme.com &amp; Google Body). #sxsw #fb,,No emotion toward brand or product
Interesting talk on web fonts by Google guy #sxsw,,No emotion toward brand or product
OK visiting that! @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},,No emotion toward brand or product
Downloading the #SXSW app for my Iphone.,,No emotion toward brand or product
Still using the original first-generation iPhone. Wondering if this will get me kicked out of #SXSW,iPhone,No emotion toward brand or product
We're going to need a bigger battery. #sxsw #iphone,,No emotion toward brand or product
Who's going to the Apple pop-up shop on Congress Avenue on Friday? #SXSW,,No emotion toward brand or product
