tweet_text,emotion_in_tweet_is_directed_at,is_there_an_emotion_directed_at_a_brand_or_product
rt mention mention retiring wine library tv moving onto daily grape get app yr iphone thankyouecon sxsw,iPad or iPhone App,Positive emotion
rt mention mention reveals average time users spent nyts oscars ipad app 16mins quotthat blew mindquot newsapps sxsw,,No emotion toward brand or product
rt mention mention would like data dashboard govt knows like credit score google data dashboard sxsw,,No emotion toward brand or product
rt mention google lost way caring much business vs users mention psych sxsw,Google,Negative emotion
rt mention route around traffic google maps feature saving users 2 years time every day sxsw holytrafficjams,Other Google product or service,Positive emotion
rt mention technology couldnt happen iphone nokia pushsnowboarding sxsw,iPhone,Negative emotion
rt mention \x89ûïmention link lt help forward doc anonymous accounts techiesamp ppl help us jam libya sxsw,,No emotion toward brand or product
rt mention \x89ûïmention quotgoogle tweetquot new quotthink speakquot mark belinsky 911tweets panel sxsw\x89û\x9d,Google,Positive emotion
rt mention \x89ûïmention sxsw beta testing interactive book ipad app moonbot studios louisiana cool app\x89û\x9d,iPad or iPhone App,Positive emotion
rt mention \x89ûïmention apple great example retail store layed future registers checkout line sxsw,Apple,Positive emotion
rt mention \x89ûïmention apple opening temporary store downtown austin sxsw ipad 2 launchquot oh yay traffic,,No emotion toward brand or product
rt mention \x89ûïmention get look sxsws rumored apple quotpopupquot store austin link,,No emotion toward brand or product
rt mention \x89ûïmention google launch major new social network called circles possibly today link sxsw,,No emotion toward brand or product
rt mention \x89ûïmention google launch major new social network called circles possibly today link sxsw\x89û\x9d circles closed weak,,No emotion toward brand or product
rt mention \x89ûïmention able afford attend sxsw buy ipad today consider saving japan earthquake relief quot,,No emotion toward brand or product
rt mention \x89ûïmention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,,No emotion toward brand or product
rt mention \x89ûïmention sxsw official iphone app link enjoy sxsw,iPad or iPhone App,Positive emotion
rt mention \x89ûïmention interrupt regularly scheduled sxsw geek programming big news link google circles\x89û\x9d sounds interesting,,No emotion toward brand or product
rt mention \x89ûïline moving fast rt mention seen two impressive lines since im sxsw one apple store amp mention party,Apple,Positive emotion
rt mention \x89ûïmore 35 million miles day driven google maps navigation assistedquot marissa mayer sxsw gps biz toast,,No emotion toward brand or product
rt mention \x89ûïthe classiest fascist company existence\x89û\x9d kara swisher sxsw apple,,No emotion toward brand or product
rt mention cnnmoney sxsw 2011 computing device bigger ipad passì© mobile space buzz link wssxsw,iPad,Positive emotion
mt mention swisher calls apple quotthe classiest fascist company americaquot sxflip sxsw,Apple,Negative emotion
rt mention free music compilation sxsw featured artists link itunes amplifiedlife sxsw,,No emotion toward brand or product
rt mention fyi breaking google launch major new social network called circlestoday link via mention sxsw socialmedia,,No emotion toward brand or product
rt mention link mention new mobile app store circulars via android blackberry ios even austin amp sxsw link,,No emotion toward brand or product
rt mention link lt google circles looms googles nerds get social via mention sxsw socialmedia,,No emotion toward brand or product
rt mention link sxsw google going social,,No emotion toward brand or product
rt mention link hear apple\x89ûªs opening temporary store sxsw via mention,Apple,Positive emotion
rt mention link wrote post possible sxsw blog ipad design piece went yesterday,,No emotion toward brand or product
rt mention link killer shot got last night mention nokiaconnects concert sxsw,,No emotion toward brand or product
rt mention link samsung galaxy ii appears fcc team android sxsw party link android followback,,No emotion toward brand or product
rt mention link insane even reason go sxsw sxsw appletogo,,No emotion toward brand or product
mention mention apple ipad2 popup store mention sxsw like red cross emergency tent hipsters lol lt3 publicradio,,No emotion toward brand or product
rt mention mention false alarm google circles coming now\x89ûòand probably ever link google circles social sxsw,,Negative emotion
rt mention mention mention amp mention fun google pic sxsw link,,No emotion toward brand or product
rt mention mention google think making fast aim product day one agileagency sxsw,,No emotion toward brand or product
rt mention mention spread word sxsw festival explorer app live free link,iPad or iPhone App,Positive emotion
rt mention mention anyone knows mention found deaddd iphone outside blogger loungecontact reunite sxsw,,No emotion toward brand or product
rt mention mention mention amp mention fun google pic sxsw link,Google,Positive emotion
rt mention mention mention apple set open popup shop core sxsw action link ipad2,,No emotion toward brand or product
rt mention mention mention apple open temporary store friday scarbrough building 6th congress sxsw link,,No emotion toward brand or product
rt mention mention mention sxsw quotapple comes w cool technology ones ever heard dont go conferencesquot,Apple,Positive emotion
rt mention mention mention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot,Apple,Positive emotion
rt mention mention mention austin street closures sxsw google map form link sxsw austin,,No emotion toward brand or product
rt mention mention mention check link sxsw google,,No emotion toward brand or product
rt mention mention mention google launch social networking site called circles soon officially sxsw link,,No emotion toward brand or product
rt mention mention mention great meet mention meetup post new sxsw medical apps link sxswh hcsm,,No emotion toward brand or product
rt mention mention mention taking google tour tomorrow bay area tom nightflying 2 aus 4 sxsw ltltlucky,,No emotion toward brand or product
rt mention mention mention bring great toys demos thanks including us look sxsw booth right next google,,No emotion toward brand or product
rt mention mention mention apple v android things going tomorrow mention sxsw,,No emotion toward brand or product
rt mention mention amp mention becoming competitors 4 mention theyre starting realize checkins cool sxsw,,No emotion toward brand or product
rt mention mention amp mention quick encourage seo practitioners avoid dwelling page rank focus content sxsw,,No emotion toward brand or product
rt mention mention bt sxsw quothaving really great social search probably good idea googlequot mention,Google,Positive emotion
rt mention mention 2 sxsw apple opening popup store austin sxsw link,,No emotion toward brand or product
rt mention mention 3 iphone apps well using south southwest interactive link sxsw sxswi,iPad or iPhone App,Positive emotion
rt mention mention alive loving great talks jonathan dahl minimalistprogramming googles marissa mayer marissagoogle sxsw,Google,Positive emotion
rt mention mention mention open 64gb 3g ipad 2 unboxing first look mention ipad2 ipad apple link via webdoc sxsw,,No emotion toward brand or product
rt mention mention announces windowsphone app today sxsw link wp7,,No emotion toward brand or product
rt mention mention around sxsw need us sim iphone 3gs next 10 wan na bring one please,,No emotion toward brand or product
rt mention mention sxsw google connect digital amp physical worlds mobile link link,,No emotion toward brand or product
rt mention mention team android party mention mention walked dl appolicious app amp enter win free nexus androidsxsw sxsw,Apple,Positive emotion
rt mention mention best thing ive heard sxsw quoti gave ipad 2 money japan relief dont need ipad 2mention mention sxswgood,,No emotion toward brand or product
rt mention mention congrats iphone app featured sxsw,iPad or iPhone App,Positive emotion
rt mention mention cool means watch ustream skyfire browser iphone safari doesnt work fun sxsw,iPad or iPhone App,Positive emotion
rt mention mention dont miss qampa googles mention amp bings mention ranking sxsw sessi mon 1230pmpart 1 smx,,No emotion toward brand or product
rt mention mention dude theres earthquakes tsunamis ipad 2 sxsw get,,No emotion toward brand or product
rt mention mention enchantment get trustworthiness zappos likeability virgin product apple mention sxsw,,No emotion toward brand or product
rt mention mention google taking mic health2dev sxsw,,No emotion toward brand or product
rt mention mention go beyond hour amp share positive actions world download earthhour iphone app link sxsw,iPad or iPhone App,Positive emotion
rt mention mention google looking social signals search results qagb sxsw,Google,Positive emotion
rt mention mention google launch major new social network called circles possibly today link sxsw,,No emotion toward brand or product
rt mention mention google analytics 58967 visits ipad iphone ranked top 5 ways people access newsapps sxsw,,No emotion toward brand or product
rt mention mention yall seen temp apple store going downtown sxsw would yall stream instead link,,No emotion toward brand or product
rt mention mention help us get word sxsw party featuring mention ipad2 giveaway link,,No emotion toward brand or product
rt mention mention hey rudy belgiums dutch taking sxsw launched wwwskylinesnet link today,,No emotion toward brand or product
rt mention mention agree \x89ûó apple stole little part show mention exciting new biz concept sxsw,Apple,Positive emotion
rt mention mention ipad app getting panned design trumping content rightfully sxsw,iPad or iPhone App,Negative emotion
rt mention mention biytly email like google voice email loveit sxsw startupbus,,No emotion toward brand or product
rt mention mention geek charlie sheen goddesses mention mention schmittastic google sxsw,,No emotion toward brand or product
rt mention mention talking mobile phones google earth fb empowering people fight back dictators sxsw,,No emotion toward brand or product
rt mention mention saw lax im heading sxsw wife iphone ipad download app freespeech mention,iPad or iPhone App,Positive emotion
rt mention mention html5 tshirt google saying easeljs favorite canvas library sxsw,Google,Positive emotion
rt mention mention new ipad apps speechtherapy communication showcased sxsw conference link iear edchat asd,,No emotion toward brand or product
rt mention mention new ipad apps speech therapy communication showcased mention sxsw conference link sxswi assistivetech,,No emotion toward brand or product
rt mention mention new ipad apps speech therapy communication showcased sxsw conference link sxswi hcsm sxswh,,No emotion toward brand or product
rt mention mention new ipad apps speech therapy communication showcased sxsw conference link augcomm hcsm mhealth,,No emotion toward brand or product
rt mention mention 1 hack found people jumping corporate firewall eg using google docs etc sxsw,,No emotion toward brand or product
rt mention mention cedar street courtyard also apple store sxsw link small fan,Apple,Positive emotion
rt mention mention one must apps survive sxsw link join sxswbarcrawl sxswi,iPad or iPhone App,Positive emotion
rt mention mention peter cashmore ipad 2 minor improvement worth unless money burn sxsw,iPad,Negative emotion
rt mention mention putting gun mention head give iphone sxsw link,iPhone,Positive emotion
rt mention mention rainey street nice alternative 6th street sxsw parties walking directions convention center link,,No emotion toward brand or product
rt mention mention recounts batshit insanity doubling quotcreativityquot ensures quotdont suckquot google michaels room groupon sxsw,,No emotion toward brand or product
rt mention mention rt mention new ubersocial iphone app store includes uberguide sxsw cont link,iPad or iPhone App,Positive emotion
rt mention mention shows apple position tablet wars tapworthy sxsw link,,No emotion toward brand or product
rt mention mention launch major new social network called circles link sxsw v mention mentionc,,No emotion toward brand or product
rt mention mention launch social network called circles possibly today link sxsw via mention interesting jl,,I can't tell
rt mention mention wan na sign beta link sxsw hhrs gtgt,,No emotion toward brand or product
rt mention mention actually giving away 10 free taplynx iphone ipad app licences away sxsw bitlypushsxsw11 check us,,No emotion toward brand or product
rt mention mention said wont able get ipad 2 sxsw apple opening popu\x89û cont link,,No emotion toward brand or product
rt mention mention said wont able get ipad 2 sxsw apple opening popup store austin sxsw link,,No emotion toward brand or product
rt mention mention worked mention create opensource s2 fill gap needed locationbased applications use nosql db model sxsw,,No emotion toward brand or product
rt mention mention wow golds gym underneath apple store kind nutshell right sxsw,Apple,Positive emotion
rt mention mention yes thats favorited want win need win doo dah doo dah pushio sxsw ipad,,No emotion toward brand or product
rt mention mention iphone 4 cases rad ready stop tomorrow get sxsw zazzlesxsw sxswi link,iPhone,Positive emotion
rt mention mention grab latest mention sxsw link saytextson,,No emotion toward brand or product
rt mention lt10 minute line ipad 2 temporary apple store sxsw,,No emotion toward brand or product
rt mention lt10 minute line ipad 2 temporary apple store sxsw 935 cst,,No emotion toward brand or product
rt mention quotmention apple classiest fascist company america really elegantquot sxsw rji,Apple,Negative emotion
rt mention quot40 google maps usage mobilequot marissa mayer sxsw,,No emotion toward brand or product
rt mention quotaint coolquot came travoltas line quotbroken arrowquot sxsw lthere thought 2 steves first apple,,No emotion toward brand or product
rt mention quotapple comes cool technology ones ever heard dont go conferencesquot sxsw pseudoretweet,Apple,Positive emotion
rt mention quotapple elegant fascist company americaquot flipboard sxsw,Apple,Negative emotion
rt mention quotapple likes pay thats apple likesquot barry diller sxsw mention acc ballroom pic link,,No emotion toward brand or product
rt mention quotapple elegant fascist corporation america todayquot kara swisher sxsw flipboard,Apple,Negative emotion
rt mention quotat sxsw apple schools marketing expertsquot link,Apple,Positive emotion
rt mention quotcommunity place web friend app notquot link sxsw grauniad,,No emotion toward brand or product
rt mention quotcredit card companies know 98 accuracy 2 yrs youre going get divorcedquot mention sxsw link,,No emotion toward brand or product
rt mention quoteveryone already onequot antitheft protection leave laptop ipad go get latte sxsw mention,,No emotion toward brand or product
rt mention quotgoogle quotproduct gatekeeperquot marissa mayer locationbased quotfast fun futurequot link ht mention sxswquot,,No emotion toward brand or product
rt mention quotgoogle tweet new think speakquot belinsky digital democracy sxsw via mention,,No emotion toward brand or product
rt mention quotgoogle tweet new think speakquot belinsky digital democracy sxsw 911tweets,Google,Positive emotion
rt mention quotgoogle tweetquot new quotthink speakquot mark belinsky sxsw,,No emotion toward brand or product
rt mention quotgoogle tweetquot new quotthink speakquot mark belinsky 911tweets panel sxsw,Google,Positive emotion
rt mention quotgoogle looks technical solutions theyre great community human solutionquot sxsw,Google,Negative emotion
rt mention quotgoogle maps route around traffic saving user 2 years every dayquot marissa mayer sxsw,Other Google product or service,Positive emotion
rt mention quoti believe god explanation apples continued existencequot guy kawasaki enchantment sxsw,Apple,Negative emotion
rt mention quotim learning things screenquot 4year olds explanation instantly knew use ipad sxsw,iPad,Positive emotion
rt mention quotiava wants google nonprofitsquot yes bc vets deserve nothing less sxsw letshookup,Google,No emotion toward brand or product
rt mention quotif theres one thing sxsw good flash mobs hivethinkquot apple wins mention sxsw ipad2 link,Apple,Positive emotion
rt mention quotits affirmative action women product team google literally made product betterquot sxsw nptech,Google,Positive emotion
rt mention quotits affirmative action women product team google literally made product betterquot mention sxsw,Google,Positive emotion
rt mention quotmultiple approaches monetizationquot iphone game dev quotbut ads would cheapen productquot ok good luck sxsw,iPad or iPhone App,Negative emotion
rt mention quotmy kids grow thinking new york times google separate industriesquot mention bvj sxsw,,No emotion toward brand or product
rt mention quotshes ipad dj working etsy partyquot realtalk sxsw,,Positive emotion
rt mention quotso google quotrefrigerator magnet gamequot everyone sxsw keynote stops listening,Other Google product or service,Positive emotion
rt mention quotthe future local contextual discoveryquot googles marissa mayer argues exceptionally valuable type search sxsw,Google,Positive emotion
rt mention quotthe future local contextual discoveryquot googles mayer argues exceptionally valuable search sxsw,,No emotion toward brand or product
rt mention quotthe google name built getting things trying outquot marissa mayer sxsw frm mention,Google,Positive emotion
rt mention quotthe mobile phone cursor connects physical digital worldquot googles marissa mayer sxsw,,No emotion toward brand or product
rt mention quotthe explanation continued success apple existence godquot mention enchantment sxsw,Apple,Positive emotion
rt mention quotthere explanation apples continued survival existence godquot guykawasaki sxsw,Apple,Positive emotion
rt mention quottheres reason google isnt social technicalquot sxsw comments,Google,Negative emotion
rt mention quottransparency choice control define google productsquot mayer thereby defining google brand values sxsw,Google,Positive emotion
rt mention quotwe want undivided attention please take mobile phones ipad 2squot mention sxsw leanstartup,,No emotion toward brand or product
rt mention quotyou google canadian tuxedo lose hoursquot sxsw,,No emotion toward brand or product
rt mention android app bizzy challenges us quotcheck outquot sxsw link,,No emotion toward brand or product
rt mention android app review sxsw go link pls \x89ª¼,,No emotion toward brand or product
rt mention apple hp popping sxsw setting temp sites link austin atx austinbusiness,,No emotion toward brand or product
rt mention apple finagles way earn brand awareness sxsw link harhar,,No emotion toward brand or product
rt mention apple guys screaming running line open shop austin sxsw ipad2 crazyco link,,No emotion toward brand or product
rt mention apple heads sxsw sets temporary store austin link news sxsw bastards bringing temptation,,No emotion toward brand or product
rt mention apple setting popup store downtown austin sell bajillions ipad2s sxsw attendees course link,iPad,Positive emotion
rt mention apple opening popup shop downtown austin sxsw link rt mention mention,,No emotion toward brand or product
rt mention apple pop store sxsw selling new ipad link,,No emotion toward brand or product
rt mention apple popup store selling ipad2 sxsw link via mention tech retail,Apple,Positive emotion
rt mention apple saves sxsw set open popup store link,,Positive emotion
rt mention apple set open popup shop core sxsw action link via mention,,No emotion toward brand or product
rt mention apple setting popup store austin sell bajillions ipad2s sxsw attendees link brilliant,iPad,Positive emotion
rt mention apple hawk ipad 2 sxsw festival popup store link mention,Apple,Positive emotion
rt mention apple open pop store sxsw time ipad2 sales link,,No emotion toward brand or product
rt mention apple open popup shop sxsw link via mention,,No emotion toward brand or product
rt mention austinites sxsw check iphone link,,No emotion toward brand or product
rt mention awesome mention amp mention ranking normal results quit ranking page views unique visitors analytics matter sxsw,,No emotion toward brand or product
rt mention bettersearch sxsw google hotpotlooks like streamlined yelp indepth though wondering game theory built,,No emotion toward brand or product
rt mention blackberry users must feel like losers sxsw clearly iphone crowd baby,iPhone,Positive emotion
session designingforkids changing mind future kids relationship iphone sapient sxsw,,I can't tell
rt mention fsw sxsw wanted know spec parsing ajax links link,,No emotion toward brand or product
rt mention futuremf mention link spec recipes web google search link sxsw,,No emotion toward brand or product
rt mention futuremf trajan google destroyed lttitlegt tag websites seo open graph protocol added clean title tag instead sxsw,Google,Negative emotion
rt mention google circles googles latest social venture google circles reportedly wont launched sxsw today link,,No emotion toward brand or product
rt mention google circles amp crop circles anatomy sxsw rumor link mention,,No emotion toward brand or product
rt mention google could launch major new social network called circles possibly today link sxsw remake wave,,No emotion toward brand or product
rt mention google denies rumors launching circles sxsw link,,No emotion toward brand or product
rt mention google future quotthe power herequot paired augmented reality contextual reality pnid sxsw,,No emotion toward brand or product
rt mention google launch major new social network called circles possibly today link sxsw,,No emotion toward brand or product
rt mention google launch major new social network called circles possibly today link sxsw mention,,No emotion toward brand or product
rt mention google connect digital amp physical worlds mobile link via mention sxsw,,No emotion toward brand or product
rt mention googles mobile future elusive power link via mention eurorscg sxsw sxswi,,No emotion toward brand or product
rt mention gsdm amp google industry party sxsw mention house,,No emotion toward brand or product
rt mention hashable rocking mention sxsw new quotcloudquot business cards iphone android,,No emotion toward brand or product
rt mention ipad design tip looks like physical object ppl interact like it\x89ûªs onequot sxsw tapworthy gsdm,iPad,Positive emotion
rt mention ipad lounge recharge coffee h2o ipad art showfree daily sxsw 106 e 8th congress åç austin details link,iPad,Positive emotion
rt mention ipad2 live unboxing front sxsw apple store video link,,No emotion toward brand or product
rt mention ipad2 unboxing outside sxsw apple store link,,Positive emotion
rt mention killing sxsw quotyou google canadian tuxedo lose hoursquot,,Positive emotion
rt mention lolshow podcast w mention mention mention android security sxsw dickbar ie6 amp ipad2 link,,No emotion toward brand or product
rt mention nfc technology googles testing using stickers store windows tap get info sxsw,,No emotion toward brand or product
rt mention playhopskoch apple app store well android market getting ready rock sxsw,iPad or iPhone App,Positive emotion
rt mention protip dont show google analytics page sxsw presentation,,No emotion toward brand or product
rt mention pubcamp kirkus sxsw download qrank ipadiphone come pubcamp sxsw 2011 prizes,,No emotion toward brand or product
rt mention qagb sxsw timely rt mention bings search engine share continues rise 136 google still tops 654 link,Google,Positive emotion
rt mention samsung galaxy ii shows woods teamandroid sxsw event link,,No emotion toward brand or product
rt mention samsung sony follow apple hp lead mention link austin atx sxsw,,No emotion toward brand or product
rt mention seenatsxsw2011 best thing seen sxsw fara man begging street corner money ipad 2 front apple store sad,iPad,No emotion toward brand or product
rt mention smmnextgen tools cheap google analyticsexcelbuzzmetrics also radian6 altimeter sxsw sloansxsw,,Positive emotion
rt mention social important google screw big launch circus link via mention sxsw,,No emotion toward brand or product
rt mention startups free premium service 1st job post link lean leanux leanstartup sxsw sxswi launch startup founders,,No emotion toward brand or product
rt mention sxsw quotpre post ipad death flashquot link,,No emotion toward brand or product
rt mention sxsw google maps mobile devices vp link,,No emotion toward brand or product
rt mention sxsw mention devops mention umm meant go google quotwhy complex systems failquot written doctor reads like guy,,No emotion toward brand or product
rt mention sxsw mention devops mention quotour providers cloudkick monitor pagerduty paging dnsmadeeasy postmark ec2 azure google,,No emotion toward brand or product
rt mention sxsw mention devops mention quotthe internets meanour systems complex go google complex systems fail doctorquot,,I can't tell
rt mention sxsw mention das verpixelungsrecht\x89ûóthe right house pixelated google street view\x89ûó theft public,,No emotion toward brand or product
rt mention sxsw mention 80s splendor dancin spazzmatics aclu google partylikeits1986 link,,No emotion toward brand or product
rt mention sxsw mention interactive session mom ipad designing boomers,,No emotion toward brand or product
rt mention sxsw mention omitting flash apple seems effective even though h264 maybe need break old things browserwars,Apple,Positive emotion
rt mention sxsw mention rocks casbah mention mention partylikeits1986 digital rights link,,No emotion toward brand or product
rt mention sxsw mention talk demoing google places w hotpot integrated ratingrecommendation system androidiphone cool stuff,Other Google product or service,Positive emotion
rt mention sxsw uxdes check designing ipad interfaces new navigation schemas sxsw link,,No emotion toward brand or product
rt mention sxsw apple store sold last ipad,,No emotion toward brand or product
rt mention sxsw beyondwc analytics 101 google analytics standard use,,Positive emotion
rt mention sxsw crm scrm join mention sxsw next sunday 313 noon hilton austin 4 coffee amp chat old act users amp show viporbit 4 iphone,,No emotion toward brand or product
rt mention sxsw csr reporting janecek microsoft gives charity apple gives nothing everyone room iphone drives decision,Apple,Negative emotion
rt mention sxsw dvsg quotbest chance disrupt visa amp master card facebook apple via customers amp mobile carriers via nfcquot,,No emotion toward brand or product
rt mention sxsw enchantment mention quotbright spot apple pagemaker saved apple believe god bc explanation apple survival,Apple,Positive emotion
rt mention sxsw enchantment mention quotno one uses windows voluntarilyquot quotapple greatest collection egomaniacs historyquot haha,Apple,Negative emotion
rt mention sxsw geogames android develop geogames tweet us wed love talkfree beer coffee couple minutes time,Android,Positive emotion
rt mention sxsw hootsuite chilltab tablet stand rocks canadian social media ipad best mention link,,Positive emotion
rt mention sxsw lbseverywhere finkelstein quot206k location aware apps ios amp androidquot,,No emotion toward brand or product
rt mention sxsw letshookup mention quotwe want google nonprofitsquot,,No emotion toward brand or product
rt mention sxsw lost reward 4 finding iphone 4g black case back austin yellow cab dropped mention 330 today call 5124578800,,No emotion toward brand or product
rt mention sxsw sxswparty matt damon upstairs google party maggie maes 6th st,,Positive emotion
rt mention sxsw 20 google searches local info marissa mayer 6 million places claimed owners logged google,,No emotion toward brand or product
rt mention sxsw 20 google searches local information marissa mayer 6 million places claimed owners logged google,,No emotion toward brand or product
rt mention sxsw 2011 google bing smackdown bloody banality guardian link via mention,Google,Negative emotion
rt mention sxsw line 100 outside apple pop store sixth amp congress,,No emotion toward brand or product
rt mention sxsw app schedule fail try schedorg google sched sxsw 2011 click first link unofficial parties room counts genius,,No emotion toward brand or product
rt mention sxsw beta testing interactive book ipad app moonbot studios louisiana cool app,iPad or iPhone App,Positive emotion
rt mention sxsw bound keep eye may give away mention iphone case atx land,,Positive emotion
rt mention sxsw come see bitbop austin gdgtaustin purevolume house 504 trinity monday march 14th link,,No emotion toward brand or product
rt mention sxsw crowd swarms ipad2 launch link via mention sxsw2011 apple,,No emotion toward brand or product
rt mention sxsw crowd swarms ipad 2 launch link via mention,,No emotion toward brand or product
rt mention sxsw free app festival explorer helps find bands want see based music tastes link,,No emotion toward brand or product
rt mention sxsw gear bag ipad 2 iphone mophie traveling light year link,,No emotion toward brand or product
rt mention sxsw go 11 android live android marketplace new features including sd card storage link via mention,Android App,Positive emotion
rt mention sxsw go available 5 platforms iphone ipad android windows phone 7 blackberry download link,,No emotion toward brand or product
rt mention sxsw google party league extraordinary h4ackers promoting txt redcross 90999 help japan link,,No emotion toward brand or product
rt mention sxsw google party league extraordinary h4ackers promoting txt redcross 90999 help japan mention speakeasy link photo,,No emotion toward brand or product
rt mention sxsw google launch major new social network called circles possibly today mention link,,No emotion toward brand or product
rt mention sxsw google launch major new social network called circles possibly today mention link via mention,,No emotion toward brand or product
rt mention sxsw guy front panel ipad etchasketch casedevice wonder iusxsw,iPad,Positive emotion
rt mention sxsw hire qualified talented women consciously early startups achieve success google,Google,Positive emotion
rt mention sxsw need best android dev html5js issue need solving quickly handsome reward love grabs,,No emotion toward brand or product
rt mention sxsw need best android dev html5js issue need solving quickly handsome reward love grabs,,No emotion toward brand or product
rt mention sxsw interactive award music category goes quotwilderness downtownquot congrats shared mention mention mention winning,,No emotion toward brand or product
rt mention sxsw interactive google\x89ûªs mobile future elusive \x89û÷power mention link,,No emotion toward brand or product
rt mention sxsw ipad store sold everything except 64gig wifi white,iPad,Negative emotion
rt mention sxsw sxsw getting apple store geeks cried yes ipad 2 coming it\x89ûªs coming frid link,iPad,Positive emotion
rt mention sxsw look blue hair ive got free android phone info stickers mention allhat3,,Positive emotion
rt mention sxsw makes feel like kid drunk kid iphone,,No emotion toward brand or product
rt mention sxsw news apple getting music business new device called quotipodquot like compact disc player without disk,,Positive emotion
rt mention sxsw news google launch major new social network called circles possibly today link,,No emotion toward brand or product
rt mention sxsw party calendar gcal link,,No emotion toward brand or product
rt mention sxsw party podcasts link mention mention mention designerdrugs iampaintedface h0u5t0n,,No emotion toward brand or product
rt mention sxsw plans google party blackberry party ie 8 party good times party lol,Google,Positive emotion
rt mention sxsw pro tip remove access corporate twitter account iphone 4pm day,,No emotion toward brand or product
rt mention sxsw quote day ipad interface design quotif relatable discoverablequot ipad digital,,No emotion toward brand or product
rt mention sxsw rt mention wow apple right thing japan must read link,Apple,Positive emotion
rt mention sxsw rumor mill ipad 3 6 15 cameras slightly thinner rare earths case quotdifferentquot still smudgy screen,iPad,Negative emotion
rt mention sxsw sponsored apple plaid boys im attracted,,Positive emotion
rt mention sxsw cool apple pop fundraising kiosk japan sxsw kidding good idea,Apple,Positive emotion
rt mention sxsw tip day turn iphone screen brightness way conservebatterylife peace mention,,No emotion toward brand or product
rt mention sxsw today mention amp iphone game mention amp mention celebbrand destination marketing,,No emotion toward brand or product
rt mention sxsw tradeshow floor engage w multitouch interactive wall take part augmented reality 3d enter win ipad,,No emotion toward brand or product
rt mention sxsw waze link duking google personalized mapping experience friendly quotpanel crashingquot,Google,Negative emotion
rt mention sxsw buy appleatxdt popup store anything ipad 2,,No emotion toward brand or product
rt mention sxsw google apple ea games zynga facebook microsoft intuit went gaga go game link,,No emotion toward brand or product
rt mention sxsw mention think control identities facebook google becomes ai profile built,,I can't tell
rt mention sxsw 15slides gruber keeps desk apple extended keyboard 2 discontinued 1991 169 loud feels like writes better,,No emotion toward brand or product
rt mention sxsw ipad design headaches take two tablet call morning link,iPad,Negative emotion
rt mention ux uxdes talk really exploration wild wild west ipad design sxsw,,No emotion toward brand or product
rt mention uxdes mention glad standard ipad navigation tools might one sxsw,iPad,Negative emotion
rt mention wahoos sxsw party free beers tacos ritas thurs link,,No emotion toward brand or product
rt mention want micro usb charger samsung android kindle sxsw starting 311 pay 10 7 days link snapgoods,,No emotion toward brand or product
rt mention 1 rt mention love mention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot,Apple,Positive emotion
rt mention \x89÷¼ \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter rt mention,,No emotion toward brand or product
rt mention \x89÷¼ set \x89÷ link \x89÷ edchat musedchat sxsw sxswi newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ right rain \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ go beyond borders \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ go beyond borders \x89÷ link ë© edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ go beyond borders \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ happy womans day make love fuss \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ happy womans day make love fuss \x89÷ link ë© edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ happy womans day make love fuss \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ fear envy meanness lies hypocrisy\x89û\x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ bad idea \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ problems\x89ûtime stop \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention \x89÷¼ love 2 entertain you\x89ûplease don\x89ûªt grateful \x89÷ link \x89ã edchat musedchat sxsw sxswi classical newtwitter,,No emotion toward brand or product
rt mention 1 hour ago apple didnt store downtown austin store hundreds people ipad2 sxsw,,No emotion toward brand or product
rt mention 1030 line apple popup store austin opens 5 pm sxsw link,,No emotion toward brand or product
rt mention 1100 miles go roughly 4 tanks gas 19 hours per google sxsw,,No emotion toward brand or product
rt mention 1230pm hilton 615ab sxsw rt mention going android developers meetup im looking forward meeting mention,,No emotion toward brand or product
rt mention 20 percent google searches local information sxsw,,No emotion toward brand or product
